130,3800,4629,6435,2195,3015,2941,6611,3502,2127,673,916,7911,1402,5106,4286,2235,1646,1704,7647,3405,
131,4964,2451,5212,3460,3558,2813,5953,6346,4678,3865,4092,192,2445,3161,2405,4370,6068,2414,1347,2987,
132,2086,5280,5341,5751,2092,2176,843,5047,3963,8029,3031,6661,7276,427,5757,7720,258,867,590,764,
133,3020,3786,2118,7099,4338,4956,7259,281,2050,1606,5341,1459,5005,7564,1670,8216,2884,4557,7080,6860,
134,2510,6846,3251,5838,2269,3807,2372,3865,1663,5,2098,2110,6296,4359,480,7260,8024,796,2906,2209,
135,482,6233,4815,1410,3467,3113,2426,2408,3385,5655,6719,4395,0,6109,4135,5617,3628,8204,1018,3543,
136,7889,4878,5203,6020,4044,5097,3949,1751,742,136,6665,7719,7306,3323,4459,1290,5291,5268,4399,3179,
137,2937,7989,3572,6478,6361,4421,5747,6203,7742,6507,6874,4207,1481,3356,5929,6949,608,2379,2898,118,
138,110,3150,5724,7792,5021,7312,3931,6103,4493,4598,5014,8092,7935,2747,82,1496,7533,39,2047,212,
139,338,3076,5919,2398,5660,996,2962,619,2106,181,326,4028,5913,1321,259,3672,6842,6747,2443,2962,
140,1497,4729,4905,1490,3237,5074,6176,2518,5033,1376,4062,5136,2169,7629,2966,3462,5205,6852,4410,3359,
141,5445,4527,4328,6795,4375,6099,937,46,5988,1057,2027,7460,1199,848,8241,6948,233,1659,3292,7874,
142,6324,7342,6526,1795,1651,7759,3924,93,8091,3833,6664,6621,8150,7086,6065,5818,6099,4794,3767,1937,
143,23,5894,8170,1339,1739,4819,3582,1836,7692,3757,7628,3639,4165,3062,7719,2260,4796,2488,5043,5030,
144,2324,2523,5122,764,1911,8200,1029,7410,5492,2466,3739,3261,8237,2018,2884,6258,3595,8217,3715,6630,
145,1780,4565,4729,2246,3657,3121,3756,819,118,1783,5064,1368,7085,5420,3569,4095,7494,3902,6174,4974,
146,1623,7676,5442,4076,6026,2586,7801,7352,4085,4935,7426,4899,2546,6163,1385,3403,2669,6261,8159,1316,
147,5492,1398,4682,2829,7419,21,1156,1299,1983,5374,7954,5694,7906,1096,7651,7789,4863,8130,5613,2574,
148,7360,6839,1336,2610,6815,971,6016,875,4462,4430,4841,2922,3006,3145,1087,7587,4320,4700,6545,347,
149,127,2182,4585,6514,3666,1005,2055,5369,5805,3600,8209,1845,673,2948,616,3937,3817,1405,6639,3025,
150,7684,3876,4502,3409,4542,5099,6038,2930,4742,2677,2411,3347,854,3113,6875,5675,4309,1059,7029,1241,
151,1009,7986,5605,87,485,2173,7841,1413,2812,8151,7862,7004,8292,7098,664,1541,2007,634,5325,3735,
152,6450,4640,4680,152,450,7012,854,7532,4847,5635,7631,5365,1500,5627,509,666,4431,1585,5247,1669,
153,695,810,2937,2724,1292,5336,5218,3971,7668,7919,1349,344,1194,7026,3838,472,2610,7903,5519,874,
154,6943,3649,2172,2131,5046,4070,726,1505,1732,5245,961,4031,3688,2612,3667,3924,6137,3119,2921,6940,
155,6092,2910,7147,8272,8270,2080,2959,1079,1606,3516,3669,576,3159,7506,6097,4953,7278,4933,2552,8064,
156,6415,8160,5500,4466,3921,429,7278,3803,1958,4057,7055,4977,7149,8186,6425,7017,3488,5423,5582,7,
157,6530,206,5092,1113,7596,2564,6770,1490,6790,8047,5188,3940,2714,3963,7291,7018,553,7146,475,7279,
158,4031,6602,6931,8247,1230,4185,7947,7538,2912,7765,6465,1237,5848,5560,1710,2032,3641,7000,6556,1229,
159,6251,6388,3050,5032,6594,4821,5730,148,1,3911,3399,2795,1140,5048,2972,524,4252,6493,1668,2397,
160,4794,5543,2823,1359,3142,1063,2933,7399,4128,4854,2034,4095,6458,7428,3623,6455,826,3630,5623,5765,
161,5894,5492,6541,2042,2687,201,749,3169,6416,2940,6590,7261,5647,3896,2931,7664,266,5990,8135,993,
162,1828,2469,921,4562,6125,6500,7514,6905,6361,626,8026,1773,2145,6908,4816,4913,1908,7805,5433,4415,
163,2589,7840,3244,7395,2374,2650,38,2283,7243,1903,5632,6708,6276,7554,2980,7824,7601,1513,1181,5064,
164,450,3364,689,7513,222,6518,6888,7281,2993,5499,2585,7819,4257,1871,3834,6264,4404,7086,6777,4794,
165,6295,1875,1014,278,5550,1634,1918,109,7013,475,3144,1231,4812,6590,5570,1863,8014,5564,464,1550,
166,2617,4443,7044,8151,8087,653,538,3199,6235,568,7268,1983,2469,7942,2155,8121,1846,6289,750,5422,
167,7834,6972,1348,6092,3469,7978,7103,1136,8024,104,3155,3260,444,1701,8104,5656,889,8097,68,1068,
168,4343,6325,5484,8172,5222,6037,5333,3870,1171,2303,6820,3774,6209,8254,7812,2780,6132,3522,1876,6937,
169,6827,1700,1303,3453,7580,7432,2667,4344,5784,856,231,5561,2913,1274,8060,8208,4162,3975,4854,967,
170,2691,2471,3577,1922,2670,4593,5290,5117,1383,7797,6573,3398,4250,7220,6275,5040,3199,2706,4289,8256,
171,8283,3023,5337,6148,474,3221,6565,8194,204,1899,3829,7620,2524,897,3364,2340,5709,7721,6028,5737,
172,5725,4989,44,6940,2417,1564,3349,4048,5689,1883,1464,2142,684,4398,1479,797,762,4393,7597,6308,
173,3283,322,681,851,4641,7871,736,2928,6973,4638,2663,2238,4190,1870,2814,3413,2314,4714,3190,898,
174,1682,6624,4191,1626,2330,4244,563,3135,2748,4828,2533,3144,5690,1253,4305,3054,2245,2876,956,1711,
175,1750,3811,2302,1114,2224,1978,773,2796,1410,1042,1829,315,5914,2250,8206,1400,3268,4983,7261,963,
176,5584,7058,6236,2667,1231,2519,4164,7357,4885,3170,548,4761,1638,2369,7785,6472,6116,3465,400,3420,
177,4283,2997,6737,6232,4153,4255,3142,1436,673,6072,773,2625,3073,3783,4968,5431,5695,3991,4076,4984,
178,7196,4748,5736,686,562,6300,7451,4202,1195,3922,6511,7894,1135,2036,7348,2707,3589,1358,2515,6521,
179,3810,1334,4393,3534,141,2018,2379,4348,5300,1730,7432,5632,5474,6701,1096,4386,2004,7397,5282,5260,
180,3,2998,7915,259,1349,6252,1637,5137,2533,519,830,4814,141,5219,258,690,1963,7763,3319,8172,
181,567,6928,3199,8068,6778,5697,8003,6415,3520,2325,4216,7953,2479,728,2461,3385,2247,7225,78,7050,
182,2450,3630,744,3636,1518,7977,5109,959,5183,498,3425,5807,3220,1909,4771,513,4405,4713,5137,5476,
183,1336,1638,2368,6336,1504,1741,8021,6703,746,1527,1081,3210,1569,812,5455,356,2634,8026,2493,8083,
184,3494,1805,7092,633,5758,1716,156,5597,6838,2482,2708,6249,908,2764,2344,499,4193,3142,5053,517,
185,5262,5703,7112,5987,2945,5071,7423,77,5317,7461,7378,7279,2206,6133,4007,6673,4998,2272,4979,3824,
186,991,6257,6339,2952,1105,1566,6663,3305,5683,7844,3457,3623,6998,3541,1878,6915,3328,3232,3539,7558,
187,3772,2799,6897,4530,7172,421,3102,7848,2018,2028,6978,4669,2925,1139,6768,1004,5713,3067,6862,3090,
188,3787,5265,5886,1170,6435,3533,6538,2396,2082,3697,4286,1718,2526,5224,2700,1445,3213,4486,3857,603,
189,4767,1097,7049,2433,4079,1710,4701,768,1613,7631,6917,5405,1880,1974,2225,3306,3135,2348,2832,1687,
190,1865,7559,3016,4833,3933,3816,7793,1049,457,5661,1003,7214,7766,3578,4639,7308,3288,2365,3391,5643,
191,7318,62,8094,3002,8278,4430,1526,3288,7544,1449,5203,1041,5594,2328,912,6393,8246,5820,5185,405,
192,395,2852,7060,5056,6528,3482,5353,120,110,5209,2803,7018,2857,7902,1281,1472,4002,5761,4811,3836,
193,6997,6260,1737,548,5096,5108,559,1884,4266,957,5337,778,832,5941,181,676,8028,7419,241,6529,
194,6340,7603,387,7118,4745,4693,1709,2572,3925,5531,8156,6323,3247,6374,7717,1670,6391,577,6319,281,
195,7229,101,8219,7096,417,7361,6183,4859,1576,2242,5425,3528,5410,6582,6149,4064,5005,4791,7287,2941,
196,6886,2317,5347,5354,6482,4064,7174,6880,4060,7491,2684,3267,5437,2027,7750,3620,7536,3750,3009,5429,
197,2169,2721,6520,582,5930,5456,7067,3563,8258,305,3819,7958,7634,3165,3498,727,6584,7196,1351,4171,
198,2989,6156,4952,1759,5221,905,4678,1462,7985,4191,3514,7928,5841,8049,3306,3558,7944,2509,6241,3395,
199,3642,7371,7065,7881,5685,2430,6373,1018,4561,617,1707,4321,4008,1521,6335,171,5090,7270,1437,6942,
200,4506,537,1029,8060,2793,1304,5945,809,3426,524,3080,5264,5568,1887,6355,2294,6304,5452,4711,2188,
201,6779,2199,4645,6623,8265,3686,517,6328,5027,1530,8173,7992,7767,3935,2538,3533,4439,7831,358,6913,
202,5161,5636,7106,92,3281,35,8058,1626,7476,7179,6307,1764,4360,1301,4413,1888,384,3069,280,5023,
203,7591,1564,8128,7859,2059,3769,5783,1878,2241,1179,3359,1338,5809,1801,3433,6792,5121,380,7626,5472,
204,3706,3384,5011,5985,1486,1467,1958,6388,5551,5898,828,5708,1389,3937,5411,758,3030,71,644,6326,
205,7091,4715,312,8238,4047,2348,5116,3888,7308,2646,4171,8120,2223,5816,6823,3434,5838,3701,5738,6433,
206,7313,1939,2602,5840,2011,2507,8192,950,7355,5990,6359,2480,79,281,7359,1555,4319,1377,8009,1769,
207,1768,5539,1922,610,282,2992,4477,308,4817,5242,2882,2457,577,3959,1368,7172,7990,245,3051,4701,
208,1712,4269,3727,4081,3023,211,5272,247,1024,1454,8248,2048,3214,5130,8099,6106,4001,1828,8115,1964,
209,5724,1172,3203,3930,712,4570,2248,1317,2948,350,2933,1314,2944,2643,3826,7785,3904,2261,3649,6372,
210,2492,1737,2822,960,7476,1868,549,138,7231,1167,7966,65,202,145,7857,6489,1855,854,2478,5436,
211,6532,698,2357,5044,3630,6935,4161,2750,6151,7733,5468,7936,2108,3177,2390,1572,6475,3445,685,2757,
212,3534,5576,3363,1324,1035,7811,7632,7351,3455,5199,2799,6073,5304,3048,4685,231,96,6137,5871,7891,
213,8227,972,6685,3117,6205,4914,7309,1625,1371,5466,2987,6982,370,8085,7590,6020,1951,3807,4576,2312,
214,3446,2237,8081,7368,1628,1814,2230,5514,2448,8194,4352,7905,7068,1104,3517,7652,7098,5467,6681,3144,
215,4379,2481,931,2779,6317,5214,7251,7886,1954,5633,5131,7159,2676,3253,2430,8291,2569,2456,2900,5950,
216,7124,1625,1521,3416,7126,755,313,508,3616,2414,5469,4594,5702,1962,2448,8197,1062,3584,249,3325,
217,2283,3496,2872,7305,5422,7032,2309,6005,7629,6870,3611,7581,2759,6832,377,4753,8151,3138,302,6739,
218,5659,2119,6729,2178,5510,2615,7380,3565,7319,5617,7520,8233,6428,910,2954,930,7462,4023,6214,136,
219,1595,5019,740,934,6568,2699,4528,3492,1957,4174,1273,3029,6056,5070,2373,4099,5220,4973,2571,5662,
220,6045,2517,3931,4597,3994,2073,3629,7336,2913,8136,7484,2681,6371,1970,3818,4880,6305,3737,8029,860,
221,4965,7074,7573,3955,7824,1527,64,2411,3890,84,5682,822,5224,4328,6970,4401,5703,2009,6086,4108,
222,977,3852,3417,1916,7760,3264,4748,6192,6876,7572,3116,7207,8034,69,7963,6546,5941,4415,457,1601,
223,4337,1373,3881,4566,7888,2688,7408,3380,1743,1473,1796,6108,2119,7635,3457,7946,2337,4330,2159,2024,
224,4448,1113,5273,3837,6390,6039,1674,4662,6435,6420,7688,1923,3933,6117,7128,156,5439,6375,1980,5947,
225,2234,5637,357,4620,2490,2236,5826,7878,856,1555,5900,3638,4150,5319,4462,8059,3782,5419,7198,7036,
226,732,737,3200,3112,6287,2862,6983,3958,762,5628,2959,5335,4295,8287,3022,2097,8113,6999,6315,5659,
227,6631,7016,4600,7386,7220,5883,7295,7726,1935,3117,458,2797,5565,4155,1530,5406,2036,5469,2535,6663,
228,6693,4906,1979,6983,7920,1713,7761,4790,4126,7038,5605,221,2399,3245,5887,2598,2822,1975,3587,4011,
229,6472,2473,2667,1915,1883,2945,7769,5489,4663,7900,4509,557,7249,1111,7394,5666,6282,4670,3213,6012,
